      0: global: energy port connected. master: system.energy_mgmt, slave: system.cpu
      0: system.energy_mgmt: Energy Management module initialized!
      0: system.energy_mgmt: Energy profile: ./profile/energy_prof (Time unit: 1000000 ticks)
2769084000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16525.7
2769086000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16524.7
2769088000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16523.7
2769090000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16522.7
2769092000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16521.7
2769094000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16520.7
2769096000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16519.7
2769098000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16518.7
2769100000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16517.7
2769102000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16516.7
2769104000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16515.7
2769106000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16514.7
2769108000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16513.7
2769110000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16512.7
2769112000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16511.7
2769114000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16510.7
2769116000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16509.7
2769118000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16508.7
2769120000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16507.7
2769122000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16506.7
2769124000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16505.7
2769126000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16504.7
2769128000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16503.7
2769130000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16502.7
2769132000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16501.7
2769134000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16500.7
2769136000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16499.7
2769138000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16498.7
2769140000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16497.7
2769142000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16496.7
2769144000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16495.7
2769146000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16494.7
2769148000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16493.7
2769150000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16492.7
2769152000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16491.7
2769154000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16490.7
2769156000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16489.7
2769158000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16488.7
2769160000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16487.7
2769162000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16486.7
2769164000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16485.7
2769166000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16484.7
2769168000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16483.7
2769170000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16482.7
2769172000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16481.7
2769174000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16480.7
2769176000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16479.7
2769178000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16478.7
2769180000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16477.7
2769182000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16476.7
2769184000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16475.7
2769186000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16474.7
2769188000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16473.7
2769190000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16472.7
2769192000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16471.7
2769194000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16470.7
2769196000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16469.7
2769198000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16468.7
2769200000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16467.7
2769202000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16466.7
2769204000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16465.7
2769206000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16464.7
2769208000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16463.7
2769210000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16462.7
2769212000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16461.7
2769214000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16460.7
2769216000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16459.7
2769218000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16458.7
2769220000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16457.7
2769222000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16456.7
2769224000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16455.7
2769226000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16454.7
2769228000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16453.7
2769230000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16452.7
2769232000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16451.7
2769234000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16450.7
2769236000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16449.7
2769238000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16448.7
2769240000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16447.7
2769242000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16446.7
2769244000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16445.7
2769246000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16444.7
2769248000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16443.7
2769250000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16442.7
2769252000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16441.7
2769254000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16440.7
2769256000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16439.7
2769258000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16438.7
2769260000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16437.7
2769262000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16436.7
2769264000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16435.7
2769266000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16434.7
2769268000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16433.7
2769270000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16432.7
2769272000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16431.7
2769274000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16430.7
2769276000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16429.7
2769278000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16428.7
2769280000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16427.7
2769282000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16426.7
2769284000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16425.7
2769286000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16424.7
2769288000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16423.7
2769290000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16422.7
2769292000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16421.7
2769294000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16420.7
2769296000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16419.7
2769298000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16418.7
2769300000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16417.7
2769302000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16416.7
2769304000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16415.7
2769306000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16414.7
2769308000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16413.7
2769310000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16412.7
2769312000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16411.7
2769314000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16410.7
2769316000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16409.7
2769318000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16408.7
2769320000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16407.7
2769322000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16406.7
2769324000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16405.7
2769326000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16404.7
2769328000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16403.7
2769330000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16402.7
2769332000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16401.7
2769334000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16400.7
2769336000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16399.7
2769338000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16398.7
2769340000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16397.7
2769342000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16396.7
2769344000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16395.7
2769346000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16394.7
2769348000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16393.7
2769350000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16392.7
2769352000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16391.7
2769354000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16390.7
2769356000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16389.7
2769358000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16388.7
2769360000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16387.7
2769362000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16386.7
2769364000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16385.7
2769366000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16384.7
2769368000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16383.7
2769370000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16382.7
2769372000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16381.7
2769374000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16380.7
2769376000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16379.7
2769378000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16378.7
2769380000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16377.7
2769382000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16376.7
2769384000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16375.7
2769386000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16374.7
2769388000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16373.7
2769390000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16372.7
2769392000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16371.7
2769394000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16370.7
2769396000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16369.7
2769398000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16368.7
2769400000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16367.7
2769402000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16366.7
2769404000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16365.7
2769406000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16364.7
2769408000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16363.7
2769410000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16362.7
2769412000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16361.7
2769414000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16360.7
2769416000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16359.7
2769418000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16358.7
2769420000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16357.7
2769422000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16356.7
2769424000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16355.7
2769426000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16354.7
2769428000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16353.7
2769430000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16352.7
2769432000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16351.7
2769434000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16350.7
2769436000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16349.7
2769438000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16348.7
2769440000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16347.7
2769442000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16346.7
2769444000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16345.7
2769446000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16344.7
2769448000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16343.7
2769450000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16342.7
2769452000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16341.7
2769454000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16340.7
2769456000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16339.7
2769458000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16338.7
2769460000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16337.7
2769462000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16336.7
2769464000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16335.7
2769466000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16334.7
2769468000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16333.7
2769470000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16332.7
